,借車站,還車站,路線次數,reverse,difference,lat_start,lng_start,lat_end,lng_end
303,五常國中,下埤公園,13,1,12,25.06505,121.54366,25.06682,121.54213
304,五常國中,捷運中山國中站,5,298,293,25.06505,121.54366,25.06106,121.54406
305,五常國中,捷運行天宮站(3號出口),1,25,24,25.06505,121.54366,25.05992,121.5333
306,五常街370巷,捷運中山國中站,5,125,120,25.06432,121.54537,25.06106,121.54406
307,仁德公園,捷運中山站(3號出口),3,20,17,25.05337,121.5289,25.05236,121.52212
308,仁德公園,捷運松江南京站(8號出口),1,125,124,25.05337,121.5289,25.05215,121.53276
309,仁愛國中,外交部外交及國際事務學院,1,19,18,25.03706,121.55166,25.0371,121.54839
310,仁愛國中,捷運信義安和站(1號出口),5,90,85,25.03706,121.55166,25.03331,121.55265
311,仁愛國中,捷運忠孝敦化站(7號出口),3,18,15,25.03706,121.55166,25.04159,121.54937
312,仁愛大安路口(東北側),忠孝東路四段49巷口,1,12,11,25.03813,121.54631,25.04172,121.54541
313,仁愛大安路口(東北側),捷運大安站(4號出口),3,13,10,25.03813,121.54631,25.0332,121.5439
314,仁愛大安路口(東北側),捷運大安站(6號出口),1,30,29,25.03813,121.54631,25.03479,121.54376
315,仁愛大安路口(東北側),捷運忠孝復興站(2號出口),3,103,100,25.03813,121.54631,25.04035,121.5436
316,仁愛大安路口(東北側),龍門廣場,6,28,22,25.03813,121.54631,25.04092,121.54825
317,仁愛安和路口,世貿三館,2,32,30,25.03754,121.55285,25.03511,121.56369
318,仁愛安和路口,仁愛敦南圓環(東南側),1,25,24,25.03754,121.55285,25.03715,121.54936
319,仁愛安和路口,仁愛敦南圓環(西北側),1,17,16,25.03754,121.55285,25.03827,121.54802
320,仁愛安和路口,仁愛路四段122巷口,2,17,15,25.03754,121.55285,25.03762,121.55009
321,仁愛安和路口,捷運信義安和站(1號出口),10,156,146,25.03754,121.55285,25.03331,121.55265
322,仁愛安和路口,捷運信義安和站(4號出口),4,20,16,25.03754,121.55285,25.03305,121.55378
323,仁愛安和路口,捷運國父紀念館站(2號出口),6,28,22,25.03754,121.55285,25.04122,121.55745
324,仁愛安和路口,捷運大安站(4號出口),4,17,13,25.03754,121.55285,25.0332,121.5439
325,仁愛安和路口,捷運忠孝復興站(2號出口),7,18,11,25.03754,121.55285,25.04035,121.5436
326,仁愛安和路口,捷運忠孝敦化站(2號出口),4,43,39,25.03754,121.55285,25.04153,121.5524
327,仁愛安和路口,捷運忠孝敦化站(7號出口),7,26,19,25.03754,121.55285,25.04159,121.54937
328,仁愛安和路口,松智松壽路口,5,23,18,25.03754,121.55285,25.03607,121.56535
329,仁愛安和路口,臺北市藝文推廣處,11,0,11,25.03754,121.55285,25.04826,121.55235
330,仁愛延吉街口,世貿三館,1,66,65,25.03748,121.55564,25.03511,121.56369
331,仁愛延吉街口,仁愛敦南圓環(東南側),2,42,40,25.03748,121.55564,25.03715,121.54936
332,仁愛延吉街口,仁愛敦南圓環(西北側),1,13,12,25.03748,121.55564,25.03827,121.54802
333,仁愛延吉街口,仁愛路四段122巷口,1,13,12,25.03748,121.55564,25.03762,121.55009
334,仁愛延吉街口,仁愛逸仙路口,1,14,13,25.03748,121.55564,25.03771,121.56124
335,仁愛延吉街口,信義廣場(台北101),1,12,11,25.03748,121.55564,25.03306,121.5662
336,仁愛延吉街口,光信公園(光復南路456巷),13,2,11,25.03748,121.55564,25.03513,121.5561
337,仁愛延吉街口,市府松壽路口,7,22,15,25.03748,121.55564,25.03627,121.56383
338,仁愛延吉街口,市府松高路口,5,39,34,25.03748,121.55564,25.03899,121.56369
339,仁愛延吉街口,捷運信義安和站(1號出口),8,127,119,25.03748,121.55564,25.03331,121.55265
340,仁愛延吉街口,捷運信義安和站(4號出口),11,30,19,25.03748,121.55564,25.03305,121.55378
341,仁愛延吉街口,捷運國父紀念館站(2號出口),13,410,397,25.03748,121.55564,25.04122,121.55745
342,仁愛延吉街口,捷運忠孝敦化站(2號出口),2,16,14,25.03748,121.55564,25.04153,121.5524
343,仁愛延吉路口(西北側),市府松高路口,2,13,11,25.03795,121.55466,25.03899,121.56369
344,仁愛延吉路口(西北側),忠孝東路四段248巷口,3,19,16,25.03795,121.55466,25.04132,121.55393
345,仁愛延吉路口(西北側),捷運國父紀念館站(2號出口),4,32,28,25.03795,121.55466,25.04122,121.55745
346,仁愛敦南圓環(東南側),仁愛安和路口,25,1,24,25.03715,121.54936,25.03754,121.55285
347,仁愛敦南圓環(東南側),仁愛延吉街口,42,2,40,25.03715,121.54936,25.03748,121.55564
348,仁愛敦南圓環(東南側),仁愛延吉路口(西北側),13,0,13,25.03715,121.54936,25.03795,121.55466
349,仁愛敦南圓環(東南側),仁愛醫院,12,2,10,25.03715,121.54936,25.03756,121.54587
350,仁愛敦南圓環(東南側),信義敦化路口,4,47,43,25.03715,121.54936,25.03333,121.54977
351,仁愛敦南圓環(東南側),復興南路1段340巷口,18,2,16,25.03715,121.54936,25.03701,121.54348
352,仁愛敦南圓環(東南側),捷運信義安和站(1號出口),2,58,56,25.03715,121.54936,25.03331,121.55265
353,仁愛敦南圓環(東南側),捷運大安站(4號出口),1,65,64,25.03715,121.54936,25.0332,121.5439
354,仁愛敦南圓環(東南側),捷運忠孝敦化站(7號出口),3,46,43,25.03715,121.54936,25.04159,121.54937
355,仁愛敦南圓環(東南側),龍門廣場,6,33,27,25.03715,121.54936,25.04092,121.54825
356,仁愛敦南圓環(西北側),仁愛安和路口,17,1,16,25.03827,121.54802,25.03754,121.55285
357,仁愛敦南圓環(西北側),仁愛延吉街口,13,1,12,25.03827,121.54802,25.03748,121.55564
358,仁愛敦南圓環(西北側),仁愛醫院,21,5,16,25.03827,121.54802,25.03756,121.54587
359,仁愛敦南圓環(西北側),外交部外交及國際事務學院,10,0,10,25.03827,121.54802,25.0371,121.54839
360,仁愛敦南圓環(西北側),德安公園(四維路66巷),11,1,10,25.03827,121.54802,25.03473,121.54767
361,仁愛敦南圓環(西北側),忠孝東路四段49巷口,2,16,14,25.03827,121.54802,25.04172,121.54541
362,仁愛敦南圓環(西北側),捷運忠孝復興站(2號出口),6,33,27,25.03827,121.54802,25.04035,121.5436
363,仁愛敦南圓環(西北側),捷運忠孝敦化站(7號出口),1,23,22,25.03827,121.54802,25.04159,121.54937
364,仁愛敦南圓環(西北側),龍門廣場,10,105,95,25.03827,121.54802,25.04092,121.54825
365,仁愛杭州路口,信義杭州路口,3,13,10,25.03846,121.52497,25.0357,121.5241
366,仁愛杭州路口,信義連雲街口,2,12,10,25.03846,121.52497,25.03377,121.53041
367,仁愛杭州路口,捷運古亭站(6號出口),1,18,17,25.03846,121.52497,25.0276,121.52217
368,仁愛杭州路口,捷運善導寺站(1號出口),2,14,12,25.03846,121.52497,25.04527,121.5222
369,仁愛杭州路口,捷運善導寺站(3號出口),1,55,54,25.03846,121.52497,25.04428,121.52336
370,仁愛杭州路口,捷運善導寺站(3號出口)(忠孝東路側),2,122,120,25.03846,121.52497,25.04467,121.52357
371,仁愛杭州路口,捷運東門站(5號出口),2,54,52,25.03846,121.52497,25.03363,121.52962
372,仁愛杭州路口,捷運臺大醫院站(4號出口),1,25,24,25.03846,121.52497,25.04297,121.51643
373,仁愛杭州路口,林森濟南路口(東北側),1,19,18,25.03846,121.52497,25.0425,121.5227
374,仁愛杭州路口,濟南紹興路口,2,18,16,25.03846,121.52497,25.04193,121.52459
375,仁愛杭州路口,金山信義路口,5,154,149,25.03846,121.52497,25.03443,121.52721
376,仁愛林森路口,捷運善導寺站(3號出口),4,54,50,25.03895,121.52233,25.04428,121.52336
377,仁愛林森路口,捷運善導寺站(3號出口)(忠孝東路側),2,146,144,25.03895,121.52233,25.04467,121.52357
378,仁愛林森路口,捷運東門站(5號出口),2,39,37,25.03895,121.52233,25.03363,121.52962
379,仁愛林森路口,捷運臺大醫院站(1號出口),6,49,43,25.03895,121.52233,25.04074,121.51586
380,仁愛林森路口,捷運臺大醫院站(4號出口),5,36,31,25.03895,121.52233,25.04297,121.51643
381,仁愛林森路口,林森濟南路口(東北側),1,24,23,25.03895,121.52233,25.0425,121.5227
382,仁愛林森路口,金山信義路口,1,36,35,25.03895,121.52233,25.03443,121.52721
383,仁愛紹興街口(南側),信義杭州路口,3,13,10,25.03837,121.52345,25.0357,121.5241
384,仁愛紹興街口(南側),捷運中正紀念堂站(5號出口),1,40,39,25.03837,121.52345,25.03526,121.5168
385,仁愛紹興街口(南側),捷運善導寺站(3號出口),1,47,46,25.03837,121.52345,25.04428,121.52336
386,仁愛紹興街口(南側),捷運善導寺站(3號出口)(忠孝東路側),1,61,60,25.03837,121.52345,25.04467,121.52357
387,仁愛紹興街口(南側),捷運臺大醫院站(1號出口),1,23,22,25.03837,121.52345,25.04074,121.51586
388,仁愛紹興街口(南側),捷運臺大醫院站(4號出口),2,25,23,25.03837,121.52345,25.04297,121.51643
389,仁愛紹興街口(南側),金山信義路口,2,77,75,25.03837,121.52345,25.03443,121.52721
390,仁愛路四段122巷口,仁愛安和路口,17,2,15,25.03762,121.55009,25.03754,121.55285
391,仁愛路四段122巷口,仁愛延吉街口,13,1,12,25.03762,121.55009,25.03748,121.55564
392,仁愛路四段122巷口,信義敦化路口,18,30,12,25.03762,121.55009,25.03333,121.54977
393,仁愛路四段122巷口,捷運信義安和站(1號出口),1,60,59,25.03762,121.55009,25.03331,121.55265
394,仁愛路四段122巷口,捷運六張犁站,13,1,12,25.03762,121.55009,25.02397,121.55266
395,仁愛路四段122巷口,捷運大安站(4號出口),3,16,13,25.03762,121.55009,25.0332,121.5439
396,仁愛路四段122巷口,捷運忠孝敦化站(7號出口),4,28,24,25.03762,121.55009,25.04159,121.54937
397,仁愛路四段122巷口,龍門廣場,2,12,10,25.03762,121.55009,25.04092,121.54825
398,仁愛路四段48巷口,捷運大安站(4號出口),7,101,94,25.03597,121.54693,25.0332,121.5439
399,仁愛路四段48巷口,捷運大安站(6號出口),3,139,136,25.03597,121.54693,25.03479,121.54376
400,仁愛路四段48巷口,捷運忠孝復興站(2號出口),1,71,70,25.03597,121.54693,25.04035,121.5436
401,仁愛路四段48巷口,龍門廣場,2,31,29,25.03597,121.54693,25.04092,121.54825
402,仁愛路四段496巷口,市府松高路口,4,50,46,25.03745,121.5602,25.03899,121.56369
403,仁愛路四段496巷口,捷運信義安和站(4號出口),4,24,20,25.03745,121.5602,25.03305,121.55378
404,仁愛路四段496巷口,捷運國父紀念館站(2號出口),5,196,191,25.03745,121.5602,25.04122,121.55745
405,仁愛逸仙路口,仁愛延吉街口,14,1,13,25.03771,121.56124,25.03748,121.55564
406,仁愛逸仙路口,基隆忠孝路口西南側,34,6,28,25.03771,121.56124,25.04108,121.5629
407,仁愛逸仙路口,捷運國父紀念館站(2號出口),9,31,22,25.03771,121.56124,25.04122,121.55745
408,仁愛醫院,仁愛敦南圓環(東南側),2,12,10,25.03756,121.54587,25.03715,121.54936
409,仁愛醫院,仁愛敦南圓環(西北側),5,21,16,25.03756,121.54587,25.03827,121.54802
410,仁愛醫院,復興南路1段340巷口,6,29,23,25.03756,121.54587,25.03701,121.54348
411,仁愛醫院,德安公園(四維路66巷),12,0,12,25.03756,121.54587,25.03473,121.54767
412,仁愛醫院,捷運大安站(3號出口),6,25,19,25.03756,121.54587,25.03328,121.5425
413,仁愛醫院,捷運大安站(4號出口),12,70,58,25.03756,121.54587,25.0332,121.5439
414,仁愛醫院,捷運大安站(5號出口),1,19,18,25.03756,121.54587,25.03303,121.54372
415,仁愛醫院,捷運大安站(6號出口),18,111,93,25.03756,121.54587,25.03479,121.54376
416,仁愛醫院,捷運忠孝復興站(2號出口),17,431,414,25.03756,121.54587,25.04035,121.5436
417,仁愛醫院,龍門廣場,9,32,23,25.03756,121.54587,25.04092,121.54825
418,仁愛金山路口,金山信義路口,1,29,28,25.0384,121.52801,25.03443,121.52721
419,仁愛金山路口(東南側),中山青島路口,2,15,13,25.03811,121.52855,25.04503,121.51968
420,仁愛金山路口(東南側),捷運忠孝新生站(2號出口),1,69,68,25.03811,121.52855,25.04235,121.53222
421,仁愛金山路口(東南側),捷運東門站(5號出口),5,16,11,25.03811,121.52855,25.03363,121.52962
422,仁愛金山路口(東南側),文光公園,16,3,13,25.03811,121.52855,25.03898,121.53058
423,仁愛金山路口(東南側),杭州南路一段101巷口,11,1,10,25.03811,121.52855,25.03746,121.52799
424,介壽公園,捷運臺大醫院站(1號出口),2,86,84,25.03907,121.5138,25.04074,121.51586
425,介壽公園,捷運臺大醫院站(4號出口),3,17,14,25.03907,121.5138,25.04297,121.51643
426,介壽公園,捷運西門站(3號出口),1,37,36,25.03907,121.5138,25.04178,121.50869
427,介壽國中,南京東興路口,1,11,10,25.05722,121.55706,25.05149,121.56535
428,介壽國中,平安新城,12,1,11,25.05722,121.55706,25.05528,121.559
429,介壽國中,捷運南京三民站(1號出口),2,39,37,25.05722,121.55706,25.05155,121.5636
430,介壽國中,捷運南京復興站(7號出口),1,11,10,25.05722,121.55706,25.05278,121.54478
431,介壽國中,捷運小巨蛋站(3號出口),3,49,46,25.05722,121.55706,25.05152,121.55243
432,介壽國中,捷運小巨蛋站(5號出口)_1,2,151,149,25.05722,121.55706,25.05181,121.5521
433,介壽國中,敦北公園,2,25,23,25.05722,121.55706,25.06118,121.55098
434,介壽國中,民權運動公園,1,12,11,25.05722,121.55706,25.062,121.56019
435,仙岩公園,台北花木批發市場,1,12,11,24.99797,121.54982,25.00402,121.54074
436,仙岩公園,捷運景美站(2號出口),4,37,33,24.99797,121.54982,24.99366,121.54124
437,仙岩公園,捷運萬隆站(2號出口),2,64,62,24.99797,121.54982,25.00144,121.53983
438,仙岩路22巷口,景行公園,1,13,12,24.99892,121.54887,24.99279,121.54255
439,仙跡岩登山口(景興路),世新大學,20,7,13,24.99118,121.5436,24.98859,121.54336
440,仙跡岩登山口(景興路),景華街128巷口,20,2,18,24.99118,121.5436,24.99543,121.54725
441,仙跡岩登山口(景興路),考試院,25,4,21,24.99118,121.5436,24.98747,121.54984
442,仙跡岩登山口(景興路),試院公園,13,1,12,24.99118,121.5436,24.98808,121.54723
443,伊通長安路口,光華商場,1,31,30,25.04833,121.53469,25.04478,121.53274
444,伊通長安路口,捷運忠孝新生站(4號出口),2,115,113,25.04833,121.53469,25.04239,121.53324
445,伊通長安路口,捷運松江南京站(4號出口),2,417,415,25.04833,121.53469,25.0512,121.53312
446,伊通長安路口,捷運松江南京站(8號出口),1,23,22,25.04833,121.53469,25.05215,121.53276
447,伊通長安路口,捷運行天宮站(3號出口),14,3,11,25.04833,121.53469,25.05992,121.5333
448,伊通長安路口,朱崙商場,16,2,14,25.04833,121.53469,25.04762,121.54043
449,伊通長安路口,松江公園,1,41,40,25.04833,121.53469,25.05025,121.53273
450,伊通長安路口,松江路77巷口,2,42,40,25.04833,121.53469,25.04985,121.53312
451,信義基隆路口,三張犁,24,2,22,25.03321,121.55873,25.03452,121.5576
452,信義基隆路口,信義廣場(台北101),1,11,10,25.03321,121.55873,25.03306,121.5662
453,信義基隆路口,信義敦化路口,4,32,28,25.03321,121.55873,25.03333,121.54977
454,信義基隆路口,光信公園(光復南路456巷),21,0,21,25.03321,121.55873,25.03513,121.5561
455,信義基隆路口,市府松高路口,3,14,11,25.03321,121.55873,25.03899,121.56369
456,信義基隆路口,捷運信義安和站(1號出口),6,47,41,25.03321,121.55873,25.03331,121.55265
457,信義基隆路口,捷運信義安和站(4號出口),21,31,10,25.03321,121.55873,25.03305,121.55378
458,信義基隆路口,捷運台北101/世貿站(2號出口),3,20,17,25.03321,121.55873,25.0327,121.56157
459,信義基隆路口,捷運國父紀念館站(2號出口),7,132,125,25.03321,121.55873,25.04122,121.55745
460,信義基隆路口,捷運大安站(4號出口),2,19,17,25.03321,121.55873,25.0332,121.5439
461,信義基隆路口,興雅松仁路口,1,20,19,25.03321,121.55873,25.0401,121.56822
462,信義大安路口(信維大樓),信義敦化路口,19,1,18,25.03317,121.54639,25.03333,121.54977
463,信義大安路口(信維大樓),光復信義路口東南側,14,0,14,25.03317,121.54639,25.03281,121.55756
464,信義大安路口(信維大樓),四維路170巷口,24,0,24,25.03317,121.54639,25.02821,121.54864
465,信義大安路口(信維大樓),成功國宅,20,2,18,25.03317,121.54639,25.02681,121.54668
466,信義大安路口(信維大樓),捷運台北101/世貿站(2號出口),12,0,12,25.03317,121.54639,25.0327,121.56157
467,信義大安路口(信維大樓),捷運大安森林公園站(5號出口),4,22,18,25.03317,121.54639,25.03336,121.5364
468,信義大安路口(信維大樓),捷運大安站(4號出口),17,134,117,25.03317,121.54639,25.0332,121.5439
469,信義大安路口(信維大樓),捷運大安站(5號出口),3,25,22,25.03317,121.54639,25.03303,121.54372
470,信義大安路口(信維大樓),敦化南路二段103巷口,50,7,43,25.03317,121.54639,25.0287,121.54904
471,信義大安路口(信維大樓),敦化南路二段81巷,38,2,36,25.03317,121.54639,25.03002,121.54893
472,信義大安路口(信維大樓),臨江街夜市(通化街101巷口),10,0,10,25.03317,121.54639,25.02952,121.55406
473,信義廣場(台北101),三興公園,23,0,23,25.03306,121.5662,25.02868,121.55932
474,信義廣場(台北101),三興國小,16,6,10,25.03306,121.5662,25.02969,121.55766
475,信義廣場(台北101),中全公園,15,1,14,25.03306,121.5662,25.0382,121.57495
476,信義廣場(台北101),仁愛延吉街口,12,1,11,25.03306,121.5662,25.03748,121.55564
