"times","stop_id1","longitude1（經度）","latitude1（緯度）","stop_id2","longitude2","latitude2"
23,"U101012",121.52982,25.01986,"U106012",121.52751,25.0210200025
7,"U101013",121.54332,25.02543,"U101038",121.54284,25.0210100025
1,"U101013",121.54332,25.02543,"U101039",121.54081,25.0210400025
328,"U101013",121.54332,25.02543,"U101166",121.54459,25.0246900025
13,"U101013",121.54332,25.02543,"U101190",121.54108,25.0234700025
2,"U101013",121.54332,25.02543,"U101209",121.54153,25.0210100025
4,"U101013",121.54332,25.02543,"U119067",121.54145,25.0205300025
2,"U101013",121.54332,25.02543,"U119071",121.53992,25.0203600025
2,"U101014",121.53202,25.01717,"U101020",121.5331,25.0209300025
1,"U101014",121.53202,25.01717,"U101021",121.53549,25.0138500025
9,"U101014",121.53202,25.01717,"U101022",121.53438,25.0149100025
1,"U101014",121.53202,25.01717,"U101023",121.53661,25.0124400025
13,"U101014",121.53202,25.01717,"U101181",121.53374,25.0155100025
611,"U101014",121.53202,25.01717,"U101184",121.53334,25.0174400025
5,"U101014",121.53202,25.01717,"U106003",121.534374,25.0145290025
6,"U101014",121.53202,25.01717,"U106004",121.533828,25.0150690025
1,"U101014",121.53202,25.01717,"U119044",121.53759,25.0140800025
86,"U101014",121.53202,25.01717,"U119045",121.53404,25.0183900025
1,"U101014",121.53202,25.01717,"U119047",121.53844,25.0176100025
4,"U101014",121.53202,25.01717,"U119048",121.53436,25.0154700025
6,"U101014",121.53202,25.01717,"U119049",121.53902,25.0193700025
18,"U101014",121.53202,25.01717,"U119050",121.5376,25.0184600025
2,"U101014",121.53202,25.01717,"U119052",121.54059,25.0185700025
32,"U101014",121.53202,25.01717,"U119055",121.53585,25.0179300025
4,"U101014",121.53202,25.01717,"U119056",121.53535,25.0162700025
3,"U101014",121.53202,25.01717,"U119057",121.53718,25.0166600025
3,"U101014",121.53202,25.01717,"U119058",121.53583,25.0198000025
1,"U101014",121.53202,25.01717,"U119059",121.53791,25.0159500025
2,"U101014",121.53202,25.01717,"U119060",121.53786,25.0156600025
2,"U101014",121.53202,25.01717,"U119061",121.53786,25.0151100025
1,"U101014",121.53202,25.01717,"U119063",121.53635,25.0160300025
3,"U101014",121.53202,25.01717,"U119065",121.53574,25.0169900025
3,"U101014",121.53202,25.01717,"U119067",121.54145,25.0205300025
1,"U101014",121.53202,25.01717,"U119068",121.54175,25.0198700025
1,"U101014",121.53202,25.01717,"U119069",121.53906,25.0207400025
7,"U101014",121.53202,25.01717,"U119070",121.53583,25.0156100025
3,"U101014",121.53202,25.01717,"U119071",121.53992,25.0203600025
2,"U101014",121.53202,25.01717,"U119072",121.53868,25.0188100025
1,"U101014",121.53202,25.01717,"U119074",121.53825,25.0154800025
5,"U101014",121.53202,25.01717,"U119075",121.53995,25.0176100025
6,"U101014",121.53202,25.01717,"U119077",121.536,25.0189000025
31,"U101014",121.53202,25.01717,"U119079",121.53455,25.0169800025
1,"U101014",121.53202,25.01717,"U119082",121.53781,25.0170300025
6,"U101014",121.53202,25.01717,"U119083",121.53846,25.0196000025
5,"U101014",121.53202,25.01717,"U119086",121.53928,25.0180400025
1,"U101014",121.53202,25.01717,"U119090",121.53591,25.0211200025
9,"U101015",121.546446,25.020348,"U101019",121.546705,25.0244610025
19,"U101015",121.546446,25.020348,"U101036",121.54497,25.0203200025
11,"U101015",121.546446,25.020348,"U101037",121.54432,25.0207600025
7,"U101015",121.546446,25.020348,"U101038",121.54284,25.0210100025
39,"U101015",121.546446,25.020348,"U101091",121.546622,25.0228640025
153,"U101015",121.546446,25.020348,"U101092",121.54704,25.0216410025
60,"U101015",121.546446,25.020348,"U101093",121.544069,25.0214690025
4,"U101015",121.546446,25.020348,"U101122",121.54899,25.0237000025
54,"U101015",121.546446,25.020348,"U101123",121.54839,25.0221500025
4,"U101015",121.546446,25.020348,"U101189",121.54853,25.0203900025
479,"U101015",121.546446,25.020348,"U101191",121.54561,25.0205400025
2,"U101015",121.546446,25.020348,"U101192",121.54908,25.0244400025
1,"U101015",121.546446,25.020348,"U101209",121.54153,25.0210100025
1,"U101015",121.546446,25.020348,"U119049",121.53902,25.0193700025
1,"U101015",121.546446,25.020348,"U119052",121.54059,25.0185700025
1,"U101015",121.546446,25.020348,"U119054",121.5404,25.0194100025
3,"U101015",121.546446,25.020348,"U119067",121.54145,25.0205300025
1,"U101015",121.546446,25.020348,"U119068",121.54175,25.0198700025
1,"U101015",121.546446,25.020348,"U119083",121.53846,25.0196000025
1,"U101015",121.546446,25.020348,"U119084",121.54305,25.0190000025
8,"U101015",121.546446,25.020348,"U119088",121.54347,25.0199500025
177,"U101016",121.52989,25.01927,"U101018",121.53156,25.0189500025
273,"U101016",121.52989,25.01927,"U101104",121.52942,25.0202100025
330,"U101016",121.52989,25.01927,"U101207",121.52855,25.0205500025
127,"U101016",121.52989,25.01927,"U106007",121.529,25.0197000025
46,"U101016",121.52989,25.01927,"U106011",121.52771,25.0207500025
38,"U101016",121.52989,25.01927,"U106012",121.52751,25.0210200025
29,"U101018",121.53156,25.01895,"U101104",121.52942,25.0202100025
31,"U101018",121.53156,25.01895,"U101207",121.52855,25.0205500025
6,"U101018",121.53156,25.01895,"U106007",121.529,25.0197000025
2,"U101018",121.53156,25.01895,"U106011",121.52771,25.0207500025
1,"U101019",121.546705,25.024461,"U101038",121.54284,25.0210100025
391,"U101019",121.546705,25.024461,"U101091",121.546622,25.0228640025
45,"U101019",121.546705,25.024461,"U101092",121.54704,25.0216410025
2,"U101019",121.546705,25.024461,"U101093",121.544069,25.0214690025
3,"U101019",121.546705,25.024461,"U101122",121.54899,25.0237000025
58,"U101019",121.546705,25.024461,"U101123",121.54839,25.0221500025
7,"U101019",121.546705,25.024461,"U101191",121.54561,25.0205400025
3,"U101019",121.546705,25.024461,"U101192",121.54908,25.0244400025
2,"U101019",121.546705,25.024461,"U119088",121.54347,25.0199500025
2,"U101020",121.5331,25.02093,"U101022",121.53438,25.0149100025
1,"U101020",121.5331,25.02093,"U101038",121.54284,25.0210100025
2,"U101020",121.5331,25.02093,"U101040",121.53626,25.0222000025
27,"U101020",121.5331,25.02093,"U101041",121.53474,25.0221800025
78,"U101020",121.5331,25.02093,"U101094",121.53165,25.0219300025
2,"U101020",121.5331,25.02093,"U101181",121.53374,25.0155100025
8,"U101020",121.5331,25.02093,"U101184",121.53334,25.0174400025
10,"U101020",121.5331,25.02093,"U101185",121.5341,25.0226700025
1,"U101020",121.5331,25.02093,"U101209",121.54153,25.0210100025
1,"U101020",121.5331,25.02093,"U106004",121.533828,25.0150690025
16,"U101020",121.5331,25.02093,"U119045",121.53404,25.0183900025
1,"U101020",121.5331,25.02093,"U119047",121.53844,25.0176100025
1,"U101020",121.5331,25.02093,"U119048",121.53436,25.0154700025
3,"U101020",121.5331,25.02093,"U119050",121.5376,25.0184600025
1,"U101020",121.5331,25.02093,"U119052",121.54059,25.0185700025
4,"U101020",121.5331,25.02093,"U119055",121.53585,25.0179300025
1,"U101020",121.5331,25.02093,"U119056",121.53535,25.0162700025
1,"U101020",121.5331,25.02093,"U119058",121.53583,25.0198000025
1,"U101020",121.5331,25.02093,"U119059",121.53791,25.0159500025
3,"U101020",121.5331,25.02093,"U119066",121.53633,25.0215700025
1,"U101020",121.5331,25.02093,"U119067",121.54145,25.0205300025
1,"U101020",121.5331,25.02093,"U119068",121.54175,25.0198700025
1,"U101020",121.5331,25.02093,"U119070",121.53583,25.0156100025
1,"U101020",121.5331,25.02093,"U119071",121.53992,25.0203600025
2,"U101020",121.5331,25.02093,"U119075",121.53995,25.0176100025
1,"U101020",121.5331,25.02093,"U119077",121.536,25.0189000025
2,"U101020",121.5331,25.02093,"U119079",121.53455,25.0169800025
1,"U101020",121.5331,25.02093,"U119083",121.53846,25.0196000025
2,"U101020",121.5331,25.02093,"U119086",121.53928,25.0180400025
2,"U101020",121.5331,25.02093,"U119087",121.54031,25.0169000025
9,"U101020",121.5331,25.02093,"U119090",121.53591,25.0211200025
1595,"U101021",121.53549,25.01385,"U101022",121.53438,25.0149100025
569,"U101021",121.53549,25.01385,"U101023",121.53661,25.0124400025
5,"U101021",121.53549,25.01385,"U101025",121.53973,25.0129500025
1,"U101021",121.53549,25.01385,"U101041",121.53474,25.0221800025
548,"U101021",121.53549,25.01385,"U101181",121.53374,25.0155100025
7,"U101021",121.53549,25.01385,"U101184",121.53334,25.0174400025
25,"U101021",121.53549,25.01385,"U105066",121.53637,25.0107600025
4,"U101021",121.53549,25.01385,"U106001",121.53068,25.0137410025
14,"U101021",121.53549,25.01385,"U106002",121.531908,25.0146970025
385,"U101021",121.53549,25.01385,"U106003",121.534374,25.0145290025
192,"U101021",121.53549,25.01385,"U106004",121.533828,25.0150690025
2,"U101021",121.53549,25.01385,"U106090",121.53004,25.0132800025
1,"U101021",121.53549,25.01385,"U119005",121.53044,25.0149300025
1,"U101021",121.53549,25.01385,"U119007",121.52997,25.0141100025
130,"U101021",121.53549,25.01385,"U119044",121.53759,25.0140800025
9,"U101021",121.53549,25.01385,"U119045",121.53404,25.0183900025
316,"U101021",121.53549,25.01385,"U119046",121.53673,25.0135500025
4,"U101021",121.53549,25.01385,"U119047",121.53844,25.0176100025
169,"U101021",121.53549,25.01385,"U119048",121.53436,25.0154700025
8,"U101021",121.53549,25.01385,"U119049",121.53902,25.0193700025
25,"U101021",121.53549,25.01385,"U119050",121.5376,25.0184600025
5,"U101021",121.53549,25.01385,"U119052",121.54059,25.0185700025
1,"U101021",121.53549,25.01385,"U119053",121.53783,25.0210800025
3,"U101021",121.53549,25.01385,"U119054",121.5404,25.0194100025
36,"U101021",121.53549,25.01385,"U119055",121.53585,25.0179300025
26,"U101021",121.53549,25.01385,"U119056",121.53535,25.0162700025
25,"U101021",121.53549,25.01385,"U119057",121.53718,25.0166600025
2,"U101021",121.53549,25.01385,"U119058",121.53583,25.0198000025
18,"U101021",121.53549,25.01385,"U119059",121.53791,25.0159500025
37,"U101021",121.53549,25.01385,"U119060",121.53786,25.0156600025
62,"U101021",121.53549,25.01385,"U119061",121.53786,25.0151100025
18,"U101021",121.53549,25.01385,"U119062",121.53798,25.0134500025
20,"U101021",121.53549,25.01385,"U119063",121.53635,25.0160300025
5,"U101021",121.53549,25.01385,"U119065",121.53574,25.0169900025
2,"U101021",121.53549,25.01385,"U119066",121.53633,25.0215700025
1,"U101021",121.53549,25.01385,"U119067",121.54145,25.0205300025
1,"U101021",121.53549,25.01385,"U119068",121.54175,25.0198700025
1,"U101021",121.53549,25.01385,"U119069",121.53906,25.0207400025
215,"U101021",121.53549,25.01385,"U119070",121.53583,25.0156100025
2,"U101021",121.53549,25.01385,"U119071",121.53992,25.0203600025
4,"U101021",121.53549,25.01385,"U119072",121.53868,25.0188100025
16,"U101021",121.53549,25.01385,"U119074",121.53825,25.0154800025
11,"U101021",121.53549,25.01385,"U119075",121.53995,25.0176100025
1,"U101021",121.53549,25.01385,"U119076",121.54195,25.0192200025
5,"U101021",121.53549,25.01385,"U119077",121.536,25.0189000025
1,"U101021",121.53549,25.01385,"U119078",121.53888,25.0170400025
50,"U101021",121.53549,25.01385,"U119079",121.53455,25.0169800025
17,"U101021",121.53549,25.01385,"U119080",121.53686,25.0153900025
29,"U101021",121.53549,25.01385,"U119081",121.53909,25.0133700025
5,"U101021",121.53549,25.01385,"U119082",121.53781,25.0170300025
8,"U101021",121.53549,25.01385,"U119083",121.53846,25.0196000025
2,"U101021",121.53549,25.01385,"U119085",121.54247,25.0185700025
9,"U101021",121.53549,25.01385,"U119086",121.53928,25.0180400025
4,"U101021",121.53549,25.01385,"U119087",121.54031,25.0169000025
2,"U101021",121.53549,25.01385,"U119090",121.53591,25.0211200025
297,"U101022",121.53438,25.01491,"U101023",121.53661,25.0124400025
3,"U101022",121.53438,25.01491,"U101025",121.53973,25.0129500025
1,"U101022",121.53438,25.01491,"U101036",121.54497,25.0203200025
1,"U101022",121.53438,25.01491,"U101037",121.54432,25.0207600025
5,"U101022",121.53438,25.01491,"U101038",121.54284,25.0210100025
6,"U101022",121.53438,25.01491,"U101039",121.54081,25.0210400025
1,"U101022",121.53438,25.01491,"U101041",121.53474,25.0221800025
5841,"U101022",121.53438,25.01491,"U101181",121.53374,25.0155100025
60,"U101022",121.53438,25.01491,"U101184",121.53334,25.0174400025
7,"U101022",121.53438,25.01491,"U101209",121.54153,25.0210100025
11,"U101022",121.53438,25.01491,"U105066",121.53637,25.0107600025
9,"U101022",121.53438,25.01491,"U106001",121.53068,25.0137410025
79,"U101022",121.53438,25.01491,"U106002",121.531908,25.0146970025
1909,"U101022",121.53438,25.01491,"U106003",121.534374,25.0145290025
1558,"U101022",121.53438,25.01491,"U106004",121.533828,25.0150690025
5,"U101022",121.53438,25.01491,"U106090",121.53004,25.0132800025
6,"U101022",121.53438,25.01491,"U119005",121.53044,25.0149300025
1,"U101022",121.53438,25.01491,"U119006",121.52917,25.0146600025
1,"U101022",121.53438,25.01491,"U119007",121.52997,25.0141100025
1,"U101022",121.53438,25.01491,"U119008",121.52895,25.0139100025
3,"U101022",121.53438,25.01491,"U119009",121.53009,25.0152500025
106,"U101022",121.53438,25.01491,"U119044",121.53759,25.0140800025
98,"U101022",121.53438,25.01491,"U119045",121.53404,25.0183900025
171,"U101022",121.53438,25.01491,"U119046",121.53673,25.0135500025
20,"U101022",121.53438,25.01491,"U119047",121.53844,25.0176100025
1763,"U101022",121.53438,25.01491,"U119048",121.53436,25.0154700025
53,"U101022",121.53438,25.01491,"U119049",121.53902,25.0193700025
123,"U101022",121.53438,25.01491,"U119050",121.5376,25.0184600025
26,"U101022",121.53438,25.01491,"U119052",121.54059,25.0185700025
4,"U101022",121.53438,25.01491,"U119053",121.53783,25.0210800025
12,"U101022",121.53438,25.01491,"U119054",121.5404,25.0194100025
213,"U101022",121.53438,25.01491,"U119055",121.53585,25.0179300025
314,"U101022",121.53438,25.01491,"U119056",121.53535,25.0162700025
148,"U101022",121.53438,25.01491,"U119057",121.53718,25.0166600025
16,"U101022",121.53438,25.01491,"U119058",121.53583,25.0198000025
50,"U101022",121.53438,25.01491,"U119059",121.53791,25.0159500025
106,"U101022",121.53438,25.01491,"U119060",121.53786,25.0156600025
113,"U101022",121.53438,25.01491,"U119061",121.53786,25.0151100025
13,"U101022",121.53438,25.01491,"U119062",121.53798,25.0134500025
151,"U101022",121.53438,25.01491,"U119063",121.53635,25.0160300025
84,"U101022",121.53438,25.01491,"U119065",121.53574,25.0169900025
2,"U101022",121.53438,25.01491,"U119066",121.53633,25.0215700025
15,"U101022",121.53438,25.01491,"U119067",121.54145,25.0205300025
14,"U101022",121.53438,25.01491,"U119068",121.54175,25.0198700025
9,"U101022",121.53438,25.01491,"U119069",121.53906,25.0207400025
1426,"U101022",121.53438,25.01491,"U119070",121.53583,25.0156100025
15,"U101022",121.53438,25.01491,"U119071",121.53992,25.0203600025
11,"U101022",121.53438,25.01491,"U119072",121.53868,25.0188100025
37,"U101022",121.53438,25.01491,"U119074",121.53825,25.0154800025
45,"U101022",121.53438,25.01491,"U119075",121.53995,25.0176100025
9,"U101022",121.53438,25.01491,"U119076",121.54195,25.0192200025
38,"U101022",121.53438,25.01491,"U119077",121.536,25.0189000025
16,"U101022",121.53438,25.01491,"U119078",121.53888,25.0170400025
448,"U101022",121.53438,25.01491,"U119079",121.53455,25.0169800025
73,"U101022",121.53438,25.01491,"U119080",121.53686,25.0153900025
18,"U101022",121.53438,25.01491,"U119081",121.53909,25.0133700025
20,"U101022",121.53438,25.01491,"U119082",121.53781,25.0170300025
39,"U101022",121.53438,25.01491,"U119083",121.53846,25.0196000025
5,"U101022",121.53438,25.01491,"U119084",121.54305,25.0190000025
7,"U101022",121.53438,25.01491,"U119085",121.54247,25.0185700025
38,"U101022",121.53438,25.01491,"U119086",121.53928,25.0180400025
14,"U101022",121.53438,25.01491,"U119087",121.54031,25.0169000025
4,"U101022",121.53438,25.01491,"U119088",121.54347,25.0199500025
2,"U101022",121.53438,25.01491,"U119089",121.54242,25.0179100025
12,"U101022",121.53438,25.01491,"U119090",121.53591,25.0211200025
1,"U101022",121.53438,25.01491,"U119091",121.54469,25.0181600025
14,"U101023",121.53661,25.01244,"U101025",121.53973,25.0129500025
2,"U101023",121.53661,25.01244,"U101026",121.54062,25.0113700025
2,"U101023",121.53661,25.01244,"U101027",121.54165,25.0118200025
116,"U101023",121.53661,25.01244,"U101181",121.53374,25.0155100025
4,"U101023",121.53661,25.01244,"U101184",121.53334,25.0174400025
165,"U101023",121.53661,25.01244,"U105066",121.53637,25.0107600025
1,"U101023",121.53661,25.01244,"U106001",121.53068,25.0137410025
3,"U101023",121.53661,25.01244,"U106002",121.531908,25.0146970025
63,"U101023",121.53661,25.01244,"U106003",121.534374,25.0145290025
43,"U101023",121.53661,25.01244,"U106004",121.533828,25.0150690025
1,"U101023",121.53661,25.01244,"U106090",121.53004,25.0132800025
150,"U101023",121.53661,25.01244,"U119044",121.53759,25.0140800025
6,"U101023",121.53661,25.01244,"U119045",121.53404,25.0183900025
423,"U101023",121.53661,25.01244,"U119046",121.53673,25.0135500025
1,"U101023",121.53661,25.01244,"U119047",121.53844,25.0176100025
41,"U101023",121.53661,25.01244,"U119048",121.53436,25.0154700025
5,"U101023",121.53661,25.01244,"U119049",121.53902,25.0193700025
9,"U101023",121.53661,25.01244,"U119050",121.5376,25.0184600025
1,"U101023",121.53661,25.01244,"U119052",121.54059,25.0185700025
1,"U101023",121.53661,25.01244,"U119053",121.53783,25.0210800025
14,"U101023",121.53661,25.01244,"U119055",121.53585,25.0179300025
8,"U101023",121.53661,25.01244,"U119056",121.53535,25.0162700025
18,"U101023",121.53661,25.01244,"U119057",121.53718,25.0166600025
1,"U101023",121.53661,25.01244,"U119058",121.53583,25.0198000025
15,"U101023",121.53661,25.01244,"U119059",121.53791,25.0159500025
33,"U101023",121.53661,25.01244,"U119060",121.53786,25.0156600025
65,"U101023",121.53661,25.01244,"U119061",121.53786,25.0151100025
45,"U101023",121.53661,25.01244,"U119062",121.53798,25.0134500025
9,"U101023",121.53661,25.01244,"U119063",121.53635,25.0160300025
2,"U101023",121.53661,25.01244,"U119065",121.53574,25.0169900025
1,"U101023",121.53661,25.01244,"U119069",121.53906,25.0207400025
46,"U101023",121.53661,25.01244,"U119070",121.53583,25.0156100025
3,"U101023",121.53661,25.01244,"U119071",121.53992,25.0203600025
1,"U101023",121.53661,25.01244,"U119072",121.53868,25.0188100025
9,"U101023",121.53661,25.01244,"U119074",121.53825,25.0154800025
5,"U101023",121.53661,25.01244,"U119075",121.53995,25.0176100025
3,"U101023",121.53661,25.01244,"U119077",121.536,25.0189000025
2,"U101023",121.53661,25.01244,"U119078",121.53888,25.0170400025
11,"U101023",121.53661,25.01244,"U119079",121.53455,25.0169800025
9,"U101023",121.53661,25.01244,"U119080",121.53686,25.0153900025
27,"U101023",121.53661,25.01244,"U119081",121.53909,25.0133700025
3,"U101023",121.53661,25.01244,"U119083",121.53846,25.0196000025
5,"U101023",121.53661,25.01244,"U119086",121.53928,25.0180400025
1,"U101023",121.53661,25.01244,"U119087",121.54031,25.0169000025
1,"U101023",121.53661,25.01244,"U119090",121.53591,25.0211200025
